Date,Opponent,Team_Total_UConn Score,Team_Total_Opponent Score,Team_Total_Penalties,Team_Total_Penalties drawn,Team_Total_Penalty time,Team_Total_Faceoffs,Team_Total_Faceoffs won,"Team_Total_Faceoffs won, %",Team_Total_Hits,Team_Total_Faceoffs in DZ,Team_Total_Faceoffs won in DZ,"Team_Total_Faceoffs won in DZ, %",Team_Total_Faceoffs in NZ,Team_Total_Faceoffs won in NZ,"Team_Total_Faceoffs won in NZ, %",Team_Total_Faceoffs in OZ,Team_Total_Faceoffs won in OZ,"Team_Total_Faceoffs won in OZ, %",Team_Total_Shots,Team_Total_Shots on goal,Team_Total_Blocked shots,Team_Total_Faceoffs lost,Team_Total_Scoring chances,Team_Total_CORSI%,Team_Total_Hits against,Team_Total_Power play,Team_Total_Successful power play,Team_Total_Power play time,"Team_Total_Power play, %",Team_Total_Short-handed,Team_Total_Penalty killing,Team_Total_Short-handed time,"Team_Total_Short-handed, %",Team_Total_Shots blocking,Team_Total_Missed shots,Team_Total_% shots on goal,Team_Total_Slapshot,Team_Total_Wrist shot,Team_Total_Power play shots,Team_Total_Short-handed shots,Team_Total_Shootouts scored,Team_Total_xG per shot,Team_Total_Opponent's xG per shot,Team_Total_Net xG (xG - Opponent's xG),Team_Total_xG conversion,Team_Total_xG (Expected goals),Team_Total_Opponent's xG,Team_Total_xG per goal,Team_Total_Opponent's xG per goal,Team_Total_Offensive play,Team_Total_Defensive play,Team_Total_OZ possession,Team_Total_NZ possession,Team_Total_DZ possession,Team_Total_Puck battles,Team_Total_Puck battles won,"Team_Total_Puck battles won, %",Team_Total_Puck battles in OZ,Team_Total_Puck battles in NZ,Team_Total_Puck battles in DZ,Team_Total_Dekes,Team_Total_Dekes successful,Team_Total_Dekes unsuccessful,"Team_Total_Dekes successful, %",Team_Total_Passes total,Team_Total_Accurate passes,"Team_Total_Accurate passes, %",Team_Total_Pre-shots passes,Team_Total_Dump ins,Team_Total_Dump outs,Team_Total_Passes to the slot,Team_Total_Takeaways,Team_Total_Takeaways in NZ,Team_Total_Takeaways in DZ,Team_Total_Puck losses,Team_Total_Puck losses in OZ,Team_Total_Puck losses in NZ,Team_Total_Puck losses in DZ,Team_Total_Retrievals,Team_Total_Power play retrievals,Team_Total_Penalty kill retrievals,Team_Total_EV OZ retrievals,Team_Total_EV DZ retrievals,Team_Total_Takeaways in OZ,Team_Total_Loose puck recovery,Team_Total_Opponent’s dump-in retrievals,Team_Total_Entries,Team_Total_Entries via pass,Team_Total_Entries via dump in,Team_Total_Entries via stickhandling,Team_Total_Breakouts,Team_Total_Breakouts via pass,Team_Total_Breakouts via dump out,Team_Total_Breakouts via stickhandling,Team_Total_OZ play,Team_Total_OZ play with shots,"Team_Total_OZ play with shots, %",Team_Total_Counterattacks,Team_Total_Counter-attack with shots,"Team_Total_Counter-attack with shots, %",Opponent_Total_UConn Score,Opponent_Total_Opponent Score,Opponent_Total_Goals,Opponent_Total_Penalties,Opponent_Total_Penalties drawn,Opponent_Total_Penalty time,Opponent_Total_Faceoffs,Opponent_Total_Faceoffs won,"Opponent_Total_Faceoffs won, %",Opponent_Total_Hits,Opponent_Total_Faceoffs in DZ,Opponent_Total_Faceoffs won in DZ,"Opponent_Total_Faceoffs won in DZ, %",Opponent_Total_Faceoffs in NZ,Opponent_Total_Faceoffs won in NZ,"Opponent_Total_Faceoffs won in NZ, %",Opponent_Total_Faceoffs in OZ,Opponent_Total_Faceoffs won in OZ,"Opponent_Total_Faceoffs won in OZ, %",Opponent_Total_Shots,Opponent_Total_Shots on goal,Opponent_Total_Blocked shots,Opponent_Total_Faceoffs lost,Opponent_Total_Scoring chances,Opponent_Total_CORSI%,Opponent_Total_Hits against,Opponent_Total_Power play,Opponent_Total_Successful power play,Opponent_Total_Power play time,"Opponent_Total_Power play, %",Opponent_Total_Short-handed,Opponent_Total_Penalty killing,Opponent_Total_Short-handed time,"Opponent_Total_Short-handed, %",Opponent_Total_Shots blocking,Opponent_Total_Missed shots,Opponent_Total_% shots on goal,Opponent_Total_Slapshot,Opponent_Total_Wrist shot,Opponent_Total_Power play shots,Opponent_Total_Short-handed shots,Opponent_Total_Shootouts scored,Opponent_Total_xG per shot,Opponent_Total_Opponent's xG per shot,Opponent_Total_Net xG (xG - Opponent's xG),Opponent_Total_xG conversion,Opponent_Total_xG (Expected goals),Opponent_Total_Opponent's xG,Opponent_Total_xG per goal,Opponent_Total_Opponent's xG per goal,Opponent_Total_Offensive play,Opponent_Total_Defensive play,Opponent_Total_OZ possession,Opponent_Total_NZ possession,Opponent_Total_DZ possession,Opponent_Total_Puck battles,Opponent_Total_Puck battles won,"Opponent_Total_Puck battles won, %",Opponent_Total_Puck battles in OZ,Opponent_Total_Puck battles in NZ,Opponent_Total_Puck battles in DZ,Opponent_Total_Dekes,Opponent_Total_Dekes successful,Opponent_Total_Dekes unsuccessful,"Opponent_Total_Dekes successful, %",Opponent_Total_Passes total,Opponent_Total_Accurate passes,"Opponent_Total_Accurate passes, %",Opponent_Total_Pre-shots passes,Opponent_Total_Dump ins,Opponent_Total_Dump outs,Opponent_Total_Passes to the slot,Opponent_Total_Takeaways,Opponent_Total_Takeaways in NZ,Opponent_Total_Takeaways in DZ,Opponent_Total_Puck losses,Opponent_Total_Puck losses in OZ,Opponent_Total_Puck losses in NZ,Opponent_Total_Puck losses in DZ,Opponent_Total_Retrievals,Opponent_Total_Power play retrievals,Opponent_Total_Penalty kill retrievals,Opponent_Total_EV OZ retrievals,Opponent_Total_EV DZ retrievals,Opponent_Total_Takeaways in OZ,Opponent_Total_Loose puck recovery,Opponent_Total_Opponent’s dump-in retrievals,Opponent_Total_Entries,Opponent_Total_Entries via pass,Opponent_Total_Entries via dump in,Opponent_Total_Entries via stickhandling,Opponent_Total_Breakouts,Opponent_Total_Breakouts via pass,Opponent_Total_Breakouts via dump out,Opponent_Total_Breakouts via stickhandling,Opponent_Total_OZ play,Opponent_Total_OZ play with shots,"Opponent_Total_OZ play with shots, %",Opponent_Total_Counterattacks,Opponent_Total_Counter-attack with shots,"Opponent_Total_Counter-attack with shots, %",Team_PP_UConn Score,Team_PP_Opponent Score,Team_PP_Goals,Team_PP_Penalties,Team_PP_Penalties drawn,Team_PP_Penalty time,Team_PP_Faceoffs,Team_PP_Faceoffs won,"Team_PP_Faceoffs won, %",Team_PP_Hits,Team_PP_Faceoffs in DZ,Team_PP_Faceoffs won in DZ,"Team_PP_Faceoffs won in DZ, %",Team_PP_Faceoffs in NZ,Team_PP_Faceoffs won in NZ,"Team_PP_Faceoffs won in NZ, %",Team_PP_Faceoffs in OZ,Team_PP_Faceoffs won in OZ,"Team_PP_Faceoffs won in OZ, %",Team_PP_Shots,Team_PP_Shots on goal,Team_PP_Blocked shots,Team_PP_Faceoffs lost,Team_PP_Scoring chances,Team_PP_CORSI%,Team_PP_Hits against,Team_PP_Power play,Team_PP_Successful power play,Team_PP_Power play time,"Team_PP_Power play, %",Team_PP_Short-handed,Team_PP_Penalty killing,Team_PP_Short-handed time,"Team_PP_Short-handed, %",Team_PP_Shots blocking,Team_PP_Missed shots,Team_PP_% shots on goal,Team_PP_Slapshot,Team_PP_Wrist shot,Team_PP_Power play shots,Team_PP_Short-handed shots,Team_PP_Shootouts scored,Team_PP_xG per shot,Team_PP_Opponent's xG per shot,Team_PP_Net xG (xG - Opponent's xG),Team_PP_xG conversion,Team_PP_xG (Expected goals),Team_PP_Opponent's xG,Team_PP_xG per goal,Team_PP_Opponent's xG per goal,Team_PP_Offensive play,Team_PP_Defensive play,Team_PP_OZ possession,Team_PP_NZ possession,Team_PP_DZ possession,Team_PP_Puck battles,Team_PP_Puck battles won,"Team_PP_Puck battles won, %",Team_PP_Puck battles in OZ,Team_PP_Puck battles in NZ,Team_PP_Puck battles in DZ,Team_PP_Dekes,Team_PP_Dekes successful,Team_PP_Dekes unsuccessful,"Team_PP_Dekes successful, %",Team_PP_Passes total,Team_PP_Accurate passes,"Team_PP_Accurate passes, %",Team_PP_Pre-shots passes,Team_PP_Dump ins,Team_PP_Dump outs,Team_PP_Passes to the slot,Team_PP_Takeaways,Team_PP_Takeaways in NZ,Team_PP_Takeaways in DZ,Team_PP_Puck losses,Team_PP_Puck losses in OZ,Team_PP_Puck losses in NZ,Team_PP_Puck losses in DZ,Team_PP_Retrievals,Team_PP_Power play retrievals,Team_PP_Penalty kill retrievals,Team_PP_EV OZ retrievals,Team_PP_EV DZ retrievals,Team_PP_Takeaways in OZ,Team_PP_Loose puck recovery,Team_PP_Opponent’s dump-in retrievals,Team_PP_Entries,Team_PP_Entries via pass,Team_PP_Entries via dump in,Team_PP_Entries via stickhandling,Team_PP_Breakouts,Team_PP_Breakouts via pass,Team_PP_Breakouts via dump out,Team_PP_Breakouts via stickhandling,Team_PP_OZ play,Team_PP_OZ play with shots,"Team_PP_OZ play with shots, %",Team_PP_Counterattacks,Team_PP_Counter-attack with shots,"Team_PP_Counter-attack with shots, %",Opponent_PP_UConn Score,Opponent_PP_Opponent Score,Opponent_PP_Goals,Opponent_PP_Penalties,Opponent_PP_Penalties drawn,Opponent_PP_Penalty time,Opponent_PP_Faceoffs,Opponent_PP_Faceoffs won,"Opponent_PP_Faceoffs won, %",Opponent_PP_Hits,Opponent_PP_Faceoffs in DZ,Opponent_PP_Faceoffs won in DZ,"Opponent_PP_Faceoffs won in DZ, %",Opponent_PP_Faceoffs in NZ,Opponent_PP_Faceoffs won in NZ,"Opponent_PP_Faceoffs won in NZ, %",Opponent_PP_Faceoffs in OZ,Opponent_PP_Faceoffs won in OZ,"Opponent_PP_Faceoffs won in OZ, %",Opponent_PP_Shots,Opponent_PP_Shots on goal,Opponent_PP_Blocked shots,Opponent_PP_Faceoffs lost,Opponent_PP_Scoring chances,Opponent_PP_CORSI%,Opponent_PP_Hits against,Opponent_PP_Power play,Opponent_PP_Successful power play,Opponent_PP_Power play time,"Opponent_PP_Power play, %",Opponent_PP_Short-handed,Opponent_PP_Penalty killing,Opponent_PP_Short-handed time,"Opponent_PP_Short-handed, %",Opponent_PP_Shots blocking,Opponent_PP_Missed shots,Opponent_PP_% shots on goal,Opponent_PP_Slapshot,Opponent_PP_Wrist shot,Opponent_PP_Power play shots,Opponent_PP_Short-handed shots,Opponent_PP_Shootouts scored,Opponent_PP_xG per shot,Opponent_PP_Opponent's xG per shot,Opponent_PP_Net xG (xG - Opponent's xG),Opponent_PP_xG conversion,Opponent_PP_xG (Expected goals),Opponent_PP_Opponent's xG,Opponent_PP_xG per goal,Opponent_PP_Opponent's xG per goal,Opponent_PP_Offensive play,Opponent_PP_Defensive play,Opponent_PP_OZ possession,Opponent_PP_NZ possession,Opponent_PP_DZ possession,Opponent_PP_Puck battles,Opponent_PP_Puck battles won,"Opponent_PP_Puck battles won, %",Opponent_PP_Puck battles in OZ,Opponent_PP_Puck battles in NZ,Opponent_PP_Puck battles in DZ,Opponent_PP_Dekes,Opponent_PP_Dekes successful,Opponent_PP_Dekes unsuccessful,"Opponent_PP_Dekes successful, %",Opponent_PP_Passes total,Opponent_PP_Accurate passes,"Opponent_PP_Accurate passes, %",Opponent_PP_Pre-shots passes,Opponent_PP_Dump ins,Opponent_PP_Dump outs,Opponent_PP_Passes to the slot,Opponent_PP_Takeaways,Opponent_PP_Takeaways in NZ,Opponent_PP_Takeaways in DZ,Opponent_PP_Puck losses,Opponent_PP_Puck losses in OZ,Opponent_PP_Puck losses in NZ,Opponent_PP_Puck losses in DZ,Opponent_PP_Retrievals,Opponent_PP_Power play retrievals,Opponent_PP_Penalty kill retrievals,Opponent_PP_EV OZ retrievals,Opponent_PP_EV DZ retrievals,Opponent_PP_Takeaways in OZ,Opponent_PP_Loose puck recovery,Opponent_PP_Opponent’s dump-in retrievals,Opponent_PP_Entries,Opponent_PP_Entries via pass,Opponent_PP_Entries via dump in,Opponent_PP_Entries via stickhandling,Opponent_PP_Breakouts,Opponent_PP_Breakouts via pass,Opponent_PP_Breakouts via dump out,Opponent_PP_Breakouts via stickhandling,Opponent_PP_OZ play,Opponent_PP_OZ play with shots,"Opponent_PP_OZ play with shots, %",Opponent_PP_Counterattacks,Opponent_PP_Counter-attack with shots,"Opponent_PP_Counter-attack with shots, %",Home,Win
2023-03-11,UMass-Lowell River Hawks,1.0,2.0,2.0,1,04:00,56.0,30.0,53.6%,15.0,14.0,7.0,50%,15.0,8.0,53.3%,27.0,15.0,55.6%,76.0,35.0,26.0,26.0,13.0,69.2%,8.0,1,-,02:00,-,2,2,04:00,100%,9.0,15.0,46.1%,27,33.0,4,-,-,0.06,0.05,2.64,0.23,4.37,1.73,4.37,0.87,27:15,24:41,13:18,05:27,08:30,120,66,55%,63,20,37,9,5,4,55.6%,263,225,85.6%,16,53,25,11,129,33,68,90,67,17,6,27,1,1,18,7,28,65,19,62,18,18,26,55,31,1,23,21,20,95.2%,9,6,66.7%,1.0,2.0,2,1.0,2,02:00,56.0,26.0,46.4%,8.0,27.0,12.0,44.4%,15.0,7.0,46.7%,14.0,7.0,50%,37.0,18.0,9.0,30.0,7.0,30.8%,15.0,2,-,04:00,-,1,1,02:00,100%,26.0,10.0,48.6%,9,20.0,3,2,-,0.05,0.06,-2.64,1.15,1.73,4.37,0.87,4.37,24:41,27:15,08:00,04:39,12:02,120,54,45%,37,20,63,6,2,4,33.3%,267,225,84.3%,7,32,34,6,116,20,87,107,59,29,19,28,1,-,11,16,9,74,32,46,12,9,25,55,28,4,23,18,10,55.6%,14,8,57.1%,1.0,2.0,-,-,1,-,4,2,50%,-,1,-,-,-,-,-,3,2,66.7%,4,1,3,2,-,-,1,1,-,02:00,-,-,-,-,-,-,-,25%,2,-,4,-,-,-,0.02,-,-,-,0.05,-,-,01:21,00:29,00:59,00:05,00:16,3,1,33.3%,-,-,-,1,1,-,100%,20,19,95%,2,-,-,1,4,-,-,2,-,-,-,1,1,1,-,-,-,2,-,3,-,2,-,2,-,-,-,3,2,66.7%,-,-,-,1.0,2.0,-,-,-,-,3,1,33.3%,-,-,-,-,1,1,100%,2,-,-,3,2,1,2,-,-,-,2,-,04:00,-,-,-,-,-,-,-,66.7%,-,3,3,-,-,0.09,0.02,0.09,-,0.17,0.08,-,-,03:01,00:31,01:27,00:31,01:02,6,4,66.7%,-,-,-,1,1,-,100%,41,41,100%,1,3,-,2,3,-,-,5,-,-,-,1,1,1,-,-,-,-,-,5,3,1,1,7,3,-,4,5,2,40%,-,-,-,True,False
2023-03-04,Boston College Eagles,6.0,5.0,6.0,7,35:00,56.0,29.0,51.8%,15.0,12.0,5.0,41.7%,19.0,8.0,42.1%,25.0,16.0,64%,56.0,30.0,15.0,27.0,16.0,56.1%,14.0,5,2,06:18,40%,6,4,09:54,66.7%,16.0,11.0,53.6%,17,30.0,6,4,-,0.06,0.03,1.33,1.86,3.22,1.89,0.54,0.38,23:39,27:39,11:16,04:20,08:03,140,68,48.6%,69,15,56,-,-,-,-,191,168,88%,10,18,14,7,108,31,55,80,57,16,7,27,-,4,16,7,22,34,9,58,21,4,33,51,25,-,26,19,15,78.9%,18,6,33.3%,6.0,5.0,5,7.0,5,14:00,56.0,27.0,48.2%,14.0,25.0,9.0,36%,19.0,11.0,57.9%,12.0,7.0,58.3%,55.0,27.0,16.0,29.0,6.0,43.9%,15.0,6,2,09:54,33.3%,5,3,06:18,60%,15.0,12.0,49.1%,10,31.0,18,1,-,0.03,0.06,-1.33,2.65,1.89,3.22,0.38,0.54,27:39,23:39,13:32,04:34,09:33,140,72,51.4%,56,15,69,1,1,-,100%,243,216,88.9%,12,19,18,10,106,28,66,87,54,22,11,33,6,3,15,9,12,34,9,68,27,6,35,64,38,-,26,16,14,87.5%,15,9,60%,6.0,5.0,2,1,1,02:00,8,3,37.5%,1,-,-,-,2,-,-,6,3,50%,6,4,-,5,3,-,-,5,2,06:18,40%,-,-,-,-,1,2,66.7%,3,2,6,-,-,0.01,0.03,-0.5,-,0.05,0.55,-,-,04:04,01:10,02:13,00:41,01:09,8,-,-,-,-,-,-,-,-,-,39,36,92.3%,3,2,-,-,3,-,-,11,-,-,-,-,-,-,-,-,-,9,-,9,-,-,6,11,1,-,3,3,3,100%,-,-,-,6.0,5.0,2,1,-,02:00,5,4,80%,-,-,-,-,1,1,100%,4,3,75%,18,7,7,1,3,-,2,6,2,09:54,33.3%,-,-,-,-,3,4,38.9%,4,10,18,-,-,0.17,0.1,-0.35,-,0.17,0.52,-,-,07:44,01:00,05:11,01:03,01:29,15,8,53.3%,-,-,-,-,-,-,-,74,68,91.9%,-,4,-,4,13,-,-,10,-,-,-,6,6,6,-,-,-,9,2,18,6,3,9,14,4,-,10,10,9,90%,-,-,-,True,True
2023-03-03,Boston College Eagles,3.0,5.0,3.0,4,09:00,62.0,25.0,40.3%,10.0,27.0,11.0,40.7%,22.0,10.0,45.5%,13.0,4.0,30.8%,38.0,26.0,5.0,37.0,10.0,32.3%,6.0,3,2,03:26,66.7%,3,3,05:00,100%,15.0,7.0,68.4%,21,10.0,6,1,-,0.05,0.04,-1.41,1.52,1.97,3.38,0.66,0.85,22:35,30:28,09:00,05:15,08:20,101,51,50.5%,44,18,39,4,1,3,25%,290,216,74.5%,9,25,8,6,125,30,80,104,68,25,11,26,-,2,10,14,15,34,18,53,16,5,32,61,27,-,34,12,7,58.3%,14,5,35.7%,3.0,5.0,5,4.0,3,08:00,62.0,37.0,59.7%,6.0,13.0,9.0,69.2%,22.0,12.0,54.5%,27.0,16.0,59.3%,80.0,44.0,15.0,25.0,19.0,67.7%,10.0,3,-,05:00,-,3,1,03:26,33.3%,5.0,21.0,55%,22,36.0,14,1,-,0.04,0.05,1.41,1.18,3.38,1.97,0.85,0.66,30:28,22:35,12:06,07:18,11:04,101,50,49.5%,39,18,44,-,-,-,-,412,345,83.7%,19,32,4,12,135,35,73,94,60,24,10,40,5,3,21,11,27,32,12,62,22,7,33,69,41,-,28,21,19,90.5%,21,11,52.4%,3.0,5.0,2,1,-,02:00,4,3,75%,-,1,1,100%,1,1,100%,2,1,50%,6,4,1,1,5,-,1,3,2,03:26,66.7%,-,-,-,-,-,1,66.7%,4,-,6,-,-,0.04,0.05,-0.69,-,0.04,0.73,-,-,02:49,00:16,01:49,00:23,00:38,4,3,75%,-,-,-,3,1,2,33.3%,32,29,90.6%,-,1,-,-,3,-,-,2,-,-,-,-,-,-,-,-,-,4,-,6,1,-,5,4,2,-,2,3,2,66.7%,-,-,-,3.0,5.0,-,-,-,-,8,6,75%,-,1,1,100%,1,1,100%,6,4,66.7%,14,9,2,2,5,-,2,3,-,05:00,-,-,-,-,-,-,3,64.3%,1,5,14,-,-,0.08,0.08,-0.38,-,0.08,0.46,-,-,04:11,00:22,02:49,00:35,00:47,9,4,44.4%,-,-,-,-,-,-,-,53,50,94.3%,6,1,-,4,9,-,-,3,-,-,-,5,5,5,-,-,-,4,-,11,-,-,-,7,-,-,-,9,7,77.8%,-,-,-,False,False
2023-02-25,New Hampshire Wildcats,6.0,1.0,5.0,3,10:00,58.0,23.0,39.7%,11.0,24.0,12.0,50%,16.0,4.0,25%,18.0,7.0,38.9%,62.0,31.0,12.0,35.0,29.0,53.7%,14.0,2,-,04:00,-,3,2,04:52,66.7%,12.0,19.0,50%,21,19.0,10,1,-,0.08,0.04,3.04,1.15,5.21,2.17,0.87,2.17,26:01,26:17,13:37,04:35,07:48,182,101,55.5%,96,25,61,8,1,7,12.5%,307,255,83.1%,20,35,22,15,125,26,82,99,65,19,15,36,3,1,19,13,17,61,21,61,19,11,31,54,34,1,19,23,18,78.3%,24,12,50%,6.0,1.0,1,4.0,4,08:00,58.0,35.0,60.3%,14.0,18.0,11.0,61.1%,16.0,12.0,75%,24.0,12.0,50%,50.0,30.0,12.0,23.0,14.0,46.3%,11.0,3,1,04:52,33.3%,2,2,04:00,100%,12.0,8.0,60%,26,15.0,6,-,-,0.04,0.08,-3.04,0.46,2.17,5.21,2.17,0.87,26:17,26:01,09:47,05:37,10:53,182,81,44.5%,61,25,96,16,12,4,75%,305,259,84.9%,8,33,23,5,135,30,85,104,63,27,14,24,2,3,10,9,20,51,22,61,23,7,31,59,31,-,28,8,7,87.5%,15,8,53.3%,6.0,1.0,-,2,2,04:00,2,2,100%,-,-,-,-,-,-,-,2,2,100%,10,3,4,-,3,-,-,2,-,04:00,-,-,-,-,-,-,3,30%,1,3,10,-,-,0.25,0.07,-0.17,-,0.25,0.42,-,-,03:30,00:19,03:00,00:06,00:24,7,3,42.9%,-,-,-,-,-,-,-,51,48,94.1%,5,-,-,6,3,-,-,3,-,-,-,3,3,3,-,-,-,5,-,3,1,2,2,4,-,1,2,3,2,66.7%,-,-,-,6.0,1.0,1,-,-,-,6,1,16.7%,-,-,-,-,1,1,100%,5,-,-,6,3,3,5,2,-,-,3,1,04:52,33.3%,-,-,-,-,-,-,50%,4,1,6,-,-,-,0.06,-,-,-,0.56,-,-,03:08,01:06,01:46,00:25,00:57,13,4,30.8%,-,-,-,1,1,-,100%,37,33,89.2%,-,-,-,1,5,-,-,8,-,-,-,2,2,2,-,-,-,-,-,7,4,-,3,9,7,-,2,4,3,75%,-,-,-,True,True
2023-02-23,Alaska Anchorage Seawolves,4.0,3.0,1.0,2,02:00,69.0,36.0,52.2%,38.0,20.0,7.0,35%,19.0,9.0,47.4%,30.0,20.0,66.7%,88.0,50.0,22.0,33.0,32.0,65.9%,27.0,2,1,03:05,50%,1,-,01:04,-,11.0,16.0,56.8%,23,50.0,7,-,-,0.06,0.06,2.21,0.82,4.88,2.67,1.22,0.89,32:31,20:53,19:11,05:13,08:07,133,59,44.4%,77,15,41,8,7,1,87.5%,368,307,83.4%,23,26,7,23,125,25,68,75,49,16,10,40,2,-,26,12,32,55,23,69,21,6,42,52,37,1,14,33,26,78.8%,20,12,60%,4.0,3.0,3,2.0,1,04:00,69.0,33.0,47.8%,27.0,30.0,10.0,33.3%,19.0,10.0,52.6%,20.0,13.0,65%,44.0,28.0,11.0,36.0,13.0,34.1%,38.0,1,1,01:04,100%,2,1,03:05,50%,22.0,5.0,63.6%,14,24.0,2,-,-,0.06,0.06,-2.21,1.12,2.67,4.88,0.89,1.22,20:53,32:31,08:51,03:59,08:03,133,74,55.6%,41,15,77,2,2,-,100%,223,170,76.2%,13,38,25,2,115,27,71,89,56,20,13,33,1,2,11,19,17,37,20,35,9,6,20,36,22,-,14,15,12,80%,14,8,57.1%,4.0,3.0,1,-,-,-,4,3,75%,-,-,-,-,-,-,-,4,3,75%,7,4,1,1,4,-,-,2,1,03:05,50%,-,-,-,-,-,2,57.1%,2,1,7,-,-,-,0.13,-,-,-,0.27,-,-,02:39,00:09,02:15,00:10,00:14,7,2,28.6%,-,-,-,-,-,-,-,45,43,95.6%,4,-,-,4,4,-,-,3,-,-,-,2,2,2,-,-,-,4,-,4,-,-,1,2,1,-,-,5,2,40%,-,-,-,4.0,3.0,1,-,-,-,1,1,100%,-,-,-,-,-,-,-,1,1,100%,2,2,-,-,1,-,-,1,1,01:04,100%,-,-,-,-,-,-,100%,-,2,2,-,-,-,0.08,-,-,-,0.56,-,-,00:55,00:08,00:43,00:04,00:09,1,1,100%,-,-,-,-,-,-,-,17,15,88.2%,-,1,-,-,2,-,-,1,-,-,-,1,1,1,-,-,-,-,-,1,-,1,-,1,-,-,1,1,1,100%,-,-,-,True,True
2023-02-11,New Hampshire Wildcats,2.0,3.0,2.0,3,04:00,55.0,30.0,54.5%,22.0,21.0,12.0,57.1%,15.0,6.0,40%,19.0,12.0,63.2%,49.0,24.0,17.0,25.0,18.0,46.5%,17.0,3,-,06:00,-,2,2,04:00,100%,12.0,8.0,49%,26,11.0,8,1,-,0.06,0.04,1.13,0.65,3.09,1.96,1.54,0.65,28:57,25:47,15:13,05:04,08:41,174,76,43.7%,104,28,42,5,4,1,80%,295,250,84.7%,14,29,11,11,126,31,71,102,78,16,8,22,3,1,9,9,24,46,19,70,26,6,38,57,30,1,27,20,14,70%,18,3,16.7%,2.0,3.0,3,3.0,2,06:00,55.0,25.0,45.5%,17.0,19.0,7.0,36.8%,15.0,9.0,60%,21.0,9.0,42.9%,52.0,35.0,12.0,30.0,11.0,53.5%,22.0,2,-,04:00,-,3,3,06:00,100%,17.0,5.0,67.3%,13,25.0,6,-,-,0.04,0.06,-1.13,1.53,1.96,3.09,0.65,1.54,25:47,28:57,09:16,04:34,11:58,174,98,56.3%,42,28,104,2,1,1,50%,281,234,83.3%,10,32,13,7,132,25,88,103,60,30,13,27,4,1,11,11,19,36,14,44,13,6,25,59,36,-,23,13,11,84.6%,14,5,35.7%,2.0,3.0,-,-,-,-,4,3,75%,-,-,-,-,-,-,-,4,3,75%,8,4,3,1,4,-,-,3,-,06:00,-,-,-,-,-,-,1,50%,6,1,8,-,-,0.01,0.02,-0.09,-,0.01,0.1,-,-,04:21,01:04,03:02,00:23,00:55,17,7,41.2%,-,-,-,1,1,-,100%,62,60,96.8%,-,2,-,1,6,-,-,5,-,-,-,3,3,3,-,-,-,3,1,8,3,-,5,6,3,-,4,3,3,100%,-,-,-,2.0,3.0,-,-,-,-,3,2,66.7%,-,-,-,-,-,-,-,3,2,66.7%,6,3,2,1,1,-,1,2,-,04:00,-,-,-,-,-,-,1,50%,1,3,6,-,-,-,0.11,-,-,-,0.89,-,-,03:16,00:25,02:18,00:24,00:34,7,5,71.4%,-,-,-,-,-,-,-,35,33,94.3%,2,1,-,3,7,-,-,5,-,-,-,4,4,4,-,-,-,2,1,3,-,-,3,4,2,-,1,3,3,100%,-,-,-,False,False
2023-02-10,New Hampshire Wildcats,1.0,4.0,3.0,1,04:00,64.0,25.0,39.1%,20.0,27.0,12.0,44.4%,17.0,6.0,35.3%,20.0,7.0,35%,54.0,29.0,18.0,39.0,10.0,51.1%,16.0,1,-,02:00,-,3,3,04:00,100%,13.0,7.0,53.7%,25,15.0,6,-,-,0.06,0.05,0.37,0.33,3.07,2.7,3.07,1.35,26:33,25:50,12:53,04:34,09:05,163,89,54.6%,85,17,61,14,6,8,42.9%,319,251,78.7%,20,34,23,8,121,27,72,98,69,17,12,22,1,3,9,9,22,68,20,58,24,5,29,57,37,3,17,20,16,80%,13,5,38.5%,1.0,4.0,4,1.0,3,02:00,64.0,39.0,60.9%,16.0,20.0,13.0,65%,17.0,11.0,64.7%,27.0,15.0,55.6%,53.0,28.0,13.0,25.0,16.0,48.9%,20.0,3,-,04:00,-,1,1,02:00,100%,18.0,12.0,52.8%,27,17.0,7,-,1,0.05,0.06,-0.37,0.74,2.7,3.07,1.35,3.07,25:50,26:33,09:49,04:46,11:15,163,74,45.4%,61,17,85,8,4,4,50%,337,260,77.2%,14,31,37,7,141,24,90,105,63,24,18,26,1,-,12,13,27,53,24,54,17,7,30,50,23,-,27,21,18,85.7%,14,8,57.1%,1.0,4.0,-,-,-,-,2,1,50%,-,-,-,-,-,-,-,2,1,50%,6,1,4,1,-,-,-,1,-,02:00,-,-,-,-,-,-,1,16.7%,1,-,6,-,-,-,0.07,-,-,-,0.51,-,-,01:37,00:12,01:19,00:07,00:10,1,1,100%,-,-,-,3,2,1,66.7%,16,15,93.8%,-,-,-,1,2,-,-,-,-,-,-,1,1,1,-,-,-,-,-,2,1,-,1,1,-,-,1,3,3,100%,-,-,-,1.0,4.0,-,-,-,-,5,2,40%,-,-,-,-,1,1,100%,4,1,25%,7,2,2,3,3,-,1,3,-,04:00,-,-,-,-,-,-,3,28.6%,4,-,7,-,-,-,0.1,-,-,-,0.57,-,-,03:06,00:34,02:09,00:27,00:31,13,6,46.2%,-,-,-,-,-,-,-,43,40,93%,5,1,-,1,5,-,-,2,-,-,-,1,1,1,-,-,-,7,-,6,-,-,-,6,-,-,-,7,5,71.4%,-,-,-,False,False
